sku_id,sku_name,category,brand,country,year,total_units,total_revenue,avg_daily_demand,std_daily_demand,cv_demand,abc,xyz,abc_xyz,lead_time_days,safety_stock,reorder_point,current_stock,days_of_supply,stockout_days,stockout_rate,status,latest_date
SKU0014,BrandB Water,Beverages,BrandB,Poland,2023,25913,98469.4,70.94,25.28,0.356,B,X,BX,6.6016769073220685,107,575,294,4.1,18,0.049,REORDER NOW,2023-12-31
SKU0088,BrandD Shampoo,Personal Care,BrandD,Poland,2023,9609,96378.27,26.31,9.15,0.348,B,X,BX,6.611341525857655,39,213,404,15.4,12,0.033,HEALTHY,2023-12-31
SKU0011,BrandE Juice,Beverages,BrandE,Poland,2023,10740,96222.03,29.4,13.9,0.473,B,X,BX,6.643631592421915,59,254,358,12.2,9,0.025,LOW,2023-12-31
SKU0087,BrandC Shampoo,Personal Care,BrandC,Poland,2023,11656,95229.52,31.95,11.14,0.349,B,X,BX,6.424596774193549,47,252,284,8.9,11,0.03,LOW,2023-12-31
SKU0043,BrandA Nuts,Snacks,BrandA,Poland,2023,19015,95143.25,52.05,25.34,0.487,B,X,BX,6.359722222222222,105,436,392,7.5,15,0.041,REORDER NOW,2023-12-31
SKU0063,BrandC Cheese,Dairy,BrandC,Poland,2023,23369,91322.54,64.06,30.52,0.476,C,X,CX,6.404083461341526,99,509,210,3.3,8,0.022,REORDER NOW,2023-12-31
SKU0096,BrandF Soap,Personal Care,BrandF,Poland,2023,39076,89874.8,107.03,36.79,0.344,C,X,CX,6.614880952380953,121,829,241,2.3,11,0.03,REORDER NOW,2023-12-31
SKU0066,BrandF Cheese,Dairy,BrandF,Poland,2023,13326,85598.14,36.46,16.82,0.461,C,X,CX,6.545154889912954,55,294,267,7.3,13,0.036,REORDER NOW,2023-12-31
SKU0083,BrandE Cleaner,Home Care,BrandE,Poland,2023,33956,76740.56,92.91,34.54,0.372,C,X,CX,6.479480286738351,113,715,314,3.4,17,0.047,REORDER NOW,2023-12-31
SKU0004,BrandD Soda,Beverages,BrandD,Poland,2023,41303,74758.43,113.03,38.96,0.345,C,X,CX,6.521441372247824,127,864,212,1.9,12,0.033,REORDER NOW,2023-12-31
SKU0077,BrandE Softener,Home Care,BrandE,Poland,2023,24806,70908.52,68.0,30.68,0.451,C,X,CX,6.599615975422427,101,550,298,4.4,16,0.044,REORDER NOW,2023-12-31
SKU0039,BrandC Biscuits,Snacks,BrandC,Poland,2023,5905,69679.0,16.17,5.83,0.361,C,X,CX,6.771460573476702,19,128,277,17.1,8,0.022,HEALTHY,2023-12-31
SKU0021,BrandC Energy drink,Beverages,BrandC,Poland,2023,24732,67023.72,67.69,23.58,0.348,C,X,CX,6.57007808499744,77,522,274,4.0,12,0.033,REORDER NOW,2023-12-31
SKU0006,BrandF Soda,Beverages,BrandF,Poland,2023,53213,65367.84,145.76,67.84,0.465,C,X,CX,6.411949564772146,220,1155,397,2.7,14,0.038,REORDER NOW,2023-12-31
SKU0101,BrandE Toothpaste,Personal Care,BrandE,Poland,2023,6985,65360.55,19.14,9.47,0.495,C,X,CX,6.66728750640041,31,159,259,13.5,10,0.027,HEALTHY,2023-12-31
SKU0022,BrandD Energy drink,Beverages,BrandD,Poland,2023,42972,63598.56,117.71,42.22,0.359,C,X,CX,6.255881976446492,135,871,332,2.8,18,0.049,REORDER NOW,2023-12-31
SKU0084,BrandF Cleaner,Home Care,BrandF,Poland,2023,9844,54043.56,26.95,9.18,0.341,C,X,CX,6.6568484383000515,30,209,292,10.8,11,0.03,LOW,2023-12-31
SKU0040,BrandD Biscuits,Snacks,BrandD,Poland,2023,8711,49713.15,23.85,10.69,0.448,C,X,CX,6.675934459805428,35,194,251,10.5,6,0.016,LOW,2023-12-31
SKU0056,BrandB Milk,Dairy,BrandB,Poland,2023,10172,48718.42,27.85,11.95,0.429,C,X,CX,6.475403225806452,39,219,247,8.9,14,0.038,LOW,2023-12-31
SKU0015,BrandC Water,Beverages,BrandC,Poland,2023,5000,46450.0,13.68,4.9,0.358,C,X,CX,6.393862007168458,16,103,386,28.2,9,0.025,HEALTHY,2023-12-31
SKU0085,BrandA Shampoo,Personal Care,BrandA,Poland,2023,30607,45403.3,83.85,35.65,0.425,C,X,CX,6.621306963645673,117,672,387,4.6,10,0.027,REORDER NOW,2023-12-31
SKU0091,BrandA Soap,Personal Care,BrandA,Poland,2023,8369,45262.73,22.93,11.49,0.501,C,Y,CY,6.404665898617512,37,184,287,12.5,17,0.047,HEALTHY,2023-12-31
SKU0019,BrandA Energy drink,Beverages,BrandA,Poland,2023,8675,42863.46,23.75,10.73,0.452,C,X,CX,6.579934715821813,35,191,211,8.9,12,0.033,LOW,2023-12-31
SKU0067,BrandA Detergent,Home Care,BrandA,Poland,2023,15876,42547.68,43.5,15.77,0.362,C,X,CX,6.642191500256016,52,341,323,7.4,13,0.036,REORDER NOW,2023-12-31
SKU0051,BrandC Yogurt,Dairy,BrandC,Poland,2023,27664,39836.16,75.79,25.24,0.333,C,X,CX,6.374827188940092,82,565,298,3.9,9,0.025,REORDER NOW,2023-12-31
SKU0086,BrandB Shampoo,Personal Care,BrandB,Poland,2023,3875,38528.21,10.61,4.75,0.448,C,X,CX,6.6124935995903735,16,86,426,40.2,7,0.019,OVERSTOCK,2023-12-31
SKU0062,BrandB Cheese,Dairy,BrandB,Poland,2023,7011,38209.95,19.22,6.61,0.344,C,X,CX,6.553008192524321,22,148,275,14.3,7,0.019,HEALTHY,2023-12-31
SKU0003,BrandC Soda,Beverages,BrandC,Poland,2023,9961,31675.98,27.26,9.62,0.353,C,X,CX,6.541890681003584,31,209,272,10.0,8,0.022,LOW,2023-12-31
SKU0075,BrandC Softener,Home Care,BrandC,Poland,2023,13940,23976.8,38.18,13.52,0.354,C,X,CX,6.48560547875064,44,292,349,9.1,10,0.027,LOW,2023-12-31
SKU0055,BrandA Milk,Dairy,BrandA,Poland,2023,5660,23772.0,15.51,5.43,0.35,C,X,CX,6.508454941116232,18,119,113,7.3,9,0.025,REORDER NOW,2023-12-31
SKU0073,BrandA Softener,Home Care,BrandA,Poland,2023,4066,20289.34,11.15,4.13,0.37,C,X,CX,6.287301587301587,13,83,318,28.5,12,0.033,HEALTHY,2023-12-31
SKU0050,BrandB Yogurt,Dairy,BrandB,Poland,2023,6857,9325.52,18.79,6.27,0.333,C,X,CX,6.447350230414746,20,141,76,4.0,12,0.033,REORDER NOW,2023-12-31
SKU0027,BrandC Chips,Snacks,BrandC,Spain,2023,33250,443093.8,91.09,39.15,0.43,A,X,AX,6.458166922683052,232,820,397,4.4,11,0.03,REORDER NOW,2023-12-31
SKU0092,BrandB Soap,Personal Care,BrandB,Spain,2023,30849,430343.55,84.55,30.26,0.358,A,X,AX,6.573585509472607,181,737,393,4.6,16,0.044,REORDER NOW,2023-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Spain,2023,30436,426712.72,83.38,27.51,0.33,A,X,AX,6.5567332309267785,164,711,358,4.3,11,0.03,REORDER NOW,2023-12-31
SKU0018,BrandF Water,Beverages,BrandF,Spain,2023,27660,401623.2,75.67,25.96,0.343,A,X,AX,6.707808499743983,157,665,300,4.0,11,0.03,REORDER NOW,2023-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Spain,2023,31862,396681.9,87.33,28.17,0.323,A,X,AX,6.455875576036867,167,731,336,3.8,4,0.011,REORDER NOW,2023-12-31
SKU0026,BrandB Chips,Snacks,BrandB,Spain,2023,24972,363842.04,68.41,22.56,0.33,A,X,AX,6.587435995903738,135,586,283,4.1,7,0.019,REORDER NOW,2023-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Spain,2023,27981,347463.65,76.64,34.54,0.451,A,X,AX,6.41244879672299,204,695,137,1.8,10,0.027,REORDER NOW,2023-12-31
SKU0099,BrandC Toothpaste,Personal Care,BrandC,Spain,2023,32430,340132.23,88.84,40.98,0.461,A,X,AX,6.353827444956477,241,805,268,3.0,6,0.016,REORDER NOW,2023-12-31
SKU0061,BrandA Cheese,Dairy,BrandA,Spain,2023,26579,326921.7,72.83,25.86,0.355,A,X,AX,6.642562724014336,155,639,354,4.9,13,0.036,REORDER NOW,2023-12-31
SKU0100,BrandD Toothpaste,Personal Care,BrandD,Spain,2023,24059,322871.78,65.86,22.09,0.335,A,X,AX,6.319425243215566,129,545,297,4.5,9,0.025,REORDER NOW,2023-12-31
SKU0005,BrandE Soda,Beverages,BrandE,Spain,2023,35373,310682.43,96.73,45.18,0.467,A,X,AX,6.601958525345623,270,909,274,2.8,14,0.038,REORDER NOW,2023-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Spain,2023,29981,280921.97,82.12,27.87,0.339,A,X,AX,6.62581285202253,167,711,310,3.8,10,0.027,REORDER NOW,2023-12-31
SKU0058,BrandD Milk,Dairy,BrandD,Spain,2023,27277,269223.99,74.7,24.48,0.328,A,X,AX,6.585163850486431,146,638,286,3.8,10,0.027,REORDER NOW,2023-12-31
SKU0097,BrandA Toothpaste,Personal Care,BrandA,Spain,2023,19357,263448.77,53.08,19.39,0.365,A,X,AX,6.5505632360471076,116,464,442,8.3,11,0.03,REORDER NOW,2023-12-31
SKU0079,BrandA Cleaner,Home Care,BrandA,Spain,2023,27034,262237.78,74.11,36.14,0.488,A,X,AX,6.270622119815669,211,676,345,4.7,19,0.052,REORDER NOW,2023-12-31
SKU0038,BrandB Biscuits,Snacks,BrandB,Spain,2023,22904,249653.6,62.68,22.86,0.365,A,X,AX,6.411591141833077,135,537,200,3.2,9,0.025,REORDER NOW,2023-12-31
SKU0045,BrandC Nuts,Snacks,BrandC,Spain,2023,19081,239373.89,52.27,24.54,0.47,A,X,AX,6.52674091141833,146,487,240,4.6,12,0.033,REORDER NOW,2023-12-31
SKU0060,BrandF Milk,Dairy,BrandF,Spain,2023,17585,237397.5,48.19,15.87,0.329,A,X,AX,6.516001024065541,94,408,303,6.3,8,0.022,REORDER NOW,2023-12-31
SKU0002,BrandB Soda,Beverages,BrandB,Spain,2023,21074,237082.5,57.66,19.54,0.339,A,X,AX,6.605337941628264,117,498,223,3.9,6,0.016,REORDER NOW,2023-12-31
SKU0044,BrandB Nuts,Snacks,BrandB,Spain,2023,21104,236575.84,57.77,19.72,0.341,A,X,AX,6.445090885816692,117,489,320,5.5,10,0.027,REORDER NOW,2023-12-31
SKU0069,BrandC Detergent,Home Care,BrandC,Spain,2023,30360,233826.53,83.19,36.73,0.442,A,X,AX,6.53689196108551,219,763,161,1.9,11,0.03,REORDER NOW,2023-12-31
SKU0001,BrandA Soda,Beverages,BrandA,Spain,2023,38675,225593.51,105.96,49.12,0.464,A,X,AX,6.4984767025089605,292,981,88,0.8,7,0.019,REORDER NOW,2023-12-31
SKU0013,BrandA Water,Beverages,BrandA,Spain,2023,32965,225002.22,90.21,42.52,0.471,A,X,AX,6.626363287250384,255,853,288,3.2,10,0.027,REORDER NOW,2023-12-31
SKU0048,BrandF Nuts,Snacks,BrandF,Spain,2023,19760,219856.37,54.11,23.66,0.437,A,X,AX,6.535906298003073,141,495,418,7.7,7,0.019,REORDER NOW,2023-12-31
SKU0094,BrandD Soap,Personal Care,BrandD,Spain,2023,17356,215908.64,47.54,16.59,0.349,A,X,AX,6.5564836149513575,99,411,308,6.5,15,0.041,REORDER NOW,2023-12-31
SKU0047,BrandE Nuts,Snacks,BrandE,Spain,2023,18520,215758.0,50.74,17.91,0.353,A,X,AX,6.578853046594983,107,441,422,8.3,11,0.03,REORDER NOW,2023-12-31
SKU0070,BrandD Detergent,Home Care,BrandD,Spain,2023,34225,208430.25,93.78,34.99,0.373,A,X,AX,6.398271889400921,206,806,323,3.4,15,0.041,REORDER NOW,2023-12-31
SKU0054,BrandF Yogurt,Dairy,BrandF,Spain,2023,32411,207292.8,88.8,35.82,0.403,A,X,AX,6.466596262160778,212,786,268,3.0,7,0.019,REORDER NOW,2023-12-31
SKU0032,BrandB Chocolate,Snacks,BrandB,Spain,2023,16119,192516.03,44.15,19.05,0.432,A,X,AX,6.546671786994367,114,403,292,6.6,7,0.019,REORDER NOW,2023-12-31
SKU0068,BrandB Detergent,Home Care,BrandB,Spain,2023,13064,174959.62,35.81,15.4,0.43,A,X,AX,6.30952380952381,90,316,248,6.9,6,0.016,REORDER NOW,2023-12-31
SKU0082,BrandD Cleaner,Home Care,BrandD,Spain,2023,17493,172655.91,47.91,15.84,0.331,A,X,AX,6.232130056323605,92,391,218,4.6,8,0.022,REORDER NOW,2023-12-31
SKU0020,BrandB Energy drink,Beverages,BrandB,Spain,2023,15991,169184.78,43.77,15.04,0.344,A,X,AX,6.473342293906811,89,372,405,9.3,13,0.036,LOW,2023-12-31
SKU0074,BrandB Softener,Home Care,BrandB,Spain,2023,18815,168019.58,51.52,22.74,0.441,A,X,AX,6.2989439324116745,133,457,338,6.6,10,0.027,REORDER NOW,2023-12-31
SKU0071,BrandE Detergent,Home Care,BrandE,Spain,2023,10533,152412.51,28.85,11.0,0.381,A,X,AX,6.509312596006144,65,253,116,4.0,15,0.041,REORDER NOW,2023-12-31
SKU0007,BrandA Juice,Beverages,BrandA,Spain,2023,10993,139061.45,30.1,9.31,0.309,A,X,AX,6.480318740399386,55,250,290,9.6,5,0.014,LOW,2023-12-31
SKU0089,BrandE Shampoo,Personal Care,BrandE,Spain,2023,12785,136415.95,35.03,12.19,0.348,A,X,AX,6.617601126472095,73,305,170,4.9,9,0.025,REORDER NOW,2023-12-31
SKU0078,BrandF Softener,Home Care,BrandF,Spain,2023,8536,126332.8,23.38,8.3,0.355,B,X,BX,6.425934459805428,35,185,474,20.3,14,0.038,HEALTHY,2023-12-31
SKU0033,BrandC Chocolate,Snacks,BrandC,Spain,2023,24971,123107.03,68.43,21.28,0.311,B,X,BX,6.414893753200205,89,528,423,6.2,3,0.008,REORDER NOW,2023-12-31
SKU0053,BrandE Yogurt,Dairy,BrandE,Spain,2023,8710,119414.1,23.83,9.3,0.39,B,X,BX,6.8138120839733745,40,202,432,18.1,17,0.047,HEALTHY,2023-12-31
SKU0076,BrandD Softener,Home Care,BrandD,Spain,2023,8594,117909.68,23.55,8.37,0.355,B,X,BX,6.643887608806963,36,192,351,14.9,9,0.025,HEALTHY,2023-12-31
SKU0049,BrandA Yogurt,Dairy,BrandA,Spain,2023,14121,117486.72,38.66,13.03,0.337,B,X,BX,6.263370455709166,54,296,336,8.7,13,0.036,LOW,2023-12-31
SKU0081,BrandC Cleaner,Home Care,BrandC,Spain,2023,18993,116806.95,52.04,19.29,0.371,B,X,BX,6.523137480798771,81,420,119,2.3,14,0.038,REORDER NOW,2023-12-31
SKU0023,BrandE Energy drink,Beverages,BrandE,Spain,2023,26873,116239.24,73.57,33.7,0.458,B,X,BX,6.584082181259601,143,627,353,4.8,8,0.022,REORDER NOW,2023-12-31
SKU0036,BrandF Chocolate,Snacks,BrandF,Spain,2023,10392,115785.89,28.49,13.17,0.462,B,X,BX,6.500704045058884,55,240,310,10.9,11,0.03,LOW,2023-12-31
SKU0080,BrandB Cleaner,Home Care,BrandB,Spain,2023,26315,106935.65,72.15,33.26,0.461,B,X,BX,6.469508448540707,140,607,306,4.2,10,0.027,REORDER NOW,2023-12-31
SKU0052,BrandD Yogurt,Dairy,BrandD,Spain,2023,19283,104128.2,52.84,16.68,0.316,B,X,BX,6.411168714797747,70,409,279,5.3,6,0.016,REORDER NOW,2023-12-31
SKU0010,BrandD Juice,Beverages,BrandD,Spain,2023,15706,104087.9,43.03,20.41,0.474,B,X,BX,6.4048771121351775,85,361,289,6.7,14,0.038,REORDER NOW,2023-12-31
SKU0009,BrandC Juice,Beverages,BrandC,Spain,2023,19270,101360.2,52.7,18.31,0.347,B,X,BX,6.484690220174091,77,419,298,5.7,8,0.022,REORDER NOW,2023-12-31
SKU0024,BrandF Energy drink,Beverages,BrandF,Spain,2023,18871,101148.56,51.7,17.75,0.343,B,X,BX,6.3658538146441375,74,403,218,4.2,7,0.019,REORDER NOW,2023-12-31
SKU0093,BrandC Soap,Personal Care,BrandC,Spain,2023,20763,95717.43,56.88,18.44,0.324,B,X,BX,6.413709677419355,77,442,348,6.1,9,0.025,REORDER NOW,2023-12-31
SKU0102,BrandF Toothpaste,Personal Care,BrandF,Spain,2023,31212,95698.94,85.48,41.53,0.486,B,X,BX,6.569668458781362,176,738,370,4.3,8,0.022,REORDER NOW,2023-12-31
SKU0034,BrandD Chocolate,Snacks,BrandD,Spain,2023,32741,91651.55,89.81,40.98,0.456,B,X,BX,6.5284178187404,173,759,261,2.9,10,0.027,REORDER NOW,2023-12-31
SKU0059,BrandE Milk,Dairy,BrandE,Spain,2023,7268,89033.0,19.9,6.65,0.334,B,X,BX,6.541397849462366,28,158,394,19.8,9,0.025,HEALTHY,2023-12-31
SKU0095,BrandE Soap,Personal Care,BrandE,Spain,2023,10136,85345.12,27.78,9.84,0.354,B,X,BX,6.592799539170507,42,225,365,13.1,11,0.03,HEALTHY,2023-12-31
SKU0072,BrandF Detergent,Home Care,BrandF,Spain,2023,10508,83643.68,28.8,9.66,0.336,B,X,BX,6.41889400921659,40,225,459,15.9,13,0.036,HEALTHY,2023-12-31
SKU0090,BrandF Shampoo,Personal Care,BrandF,Spain,2023,5850,82543.5,16.03,5.0,0.312,B,X,BX,6.702854582693292,21,128,116,7.2,11,0.03,REORDER NOW,2023-12-31
SKU0014,BrandB Water,Beverages,BrandB,Spain,2023,21617,82144.6,59.19,20.52,0.347,B,X,BX,6.586399129544291,87,477,325,5.5,13,0.036,REORDER NOW,2023-12-31
SKU0017,BrandE Water,Beverages,BrandE,Spain,2023,45309,80976.75,123.94,56.9,0.459,B,X,BX,6.335880696364568,236,1021,421,3.4,12,0.033,REORDER NOW,2023-12-31
SKU0016,BrandD Water,Beverages,BrandD,Spain,2023,8925,79469.38,24.45,11.43,0.467,B,X,BX,6.373265488991296,48,204,264,10.8,10,0.027,LOW,2023-12-31
SKU0012,BrandF Juice,Beverages,BrandF,Spain,2023,16350,77321.46,44.79,23.05,0.515,B,Y,BY,6.55042242703533,97,390,328,7.3,14,0.038,REORDER NOW,2023-12-31
SKU0031,BrandA Chocolate,Snacks,BrandA,Spain,2023,12606,76474.35,34.53,15.74,0.456,B,X,BX,6.367242703533027,66,286,435,12.6,11,0.03,HEALTHY,2023-12-31
SKU0098,BrandB Toothpaste,Personal Care,BrandB,Spain,2023,14057,76144.63,38.54,17.7,0.459,B,X,BX,6.568490783410138,75,328,336,8.7,12,0.033,LOW,2023-12-31
SKU0046,BrandD Nuts,Snacks,BrandD,Spain,2023,27803,69398.5,76.33,35.81,0.469,B,X,BX,6.458934971838198,150,643,324,4.2,8,0.022,REORDER NOW,2023-12-31
SKU0035,BrandE Chocolate,Snacks,BrandE,Spain,2023,33947,69251.88,93.03,31.53,0.339,B,X,BX,6.464836149513569,132,733,346,3.7,14,0.038,REORDER NOW,2023-12-31
SKU0043,BrandA Nuts,Snacks,BrandA,Spain,2023,13801,69225.95,37.77,17.05,0.451,B,X,BX,6.5882360471070145,72,321,304,8.0,14,0.038,REORDER NOW,2023-12-31
SKU0011,BrandE Juice,Beverages,BrandE,Spain,2023,7695,69221.29,21.06,9.12,0.433,B,X,BX,6.4718701996927805,38,174,319,15.2,13,0.036,HEALTHY,2023-12-31
SKU0088,BrandD Shampoo,Personal Care,BrandD,Spain,2023,6793,68133.79,18.6,5.89,0.317,C,X,CX,6.486712749615975,19,140,243,13.1,9,0.025,HEALTHY,2023-12-31
SKU0087,BrandC Shampoo,Personal Care,BrandC,Spain,2023,8092,66111.64,22.19,7.53,0.339,C,X,CX,6.642850742447517,25,172,153,6.9,9,0.025,REORDER NOW,2023-12-31
SKU0025,BrandA Chips,Snacks,BrandA,Spain,2023,7566,65445.9,20.73,7.08,0.342,C,X,CX,6.29976318484383,23,154,326,15.7,8,0.022,HEALTHY,2023-12-31
SKU0066,BrandF Cheese,Dairy,BrandF,Spain,2023,10103,64698.53,27.65,12.78,0.462,C,X,CX,6.4818228366615465,42,221,445,16.1,5,0.014,HEALTHY,2023-12-31
SKU0063,BrandC Cheese,Dairy,BrandC,Spain,2023,16122,63084.43,44.15,21.27,0.482,C,X,CX,6.513319252432155,69,357,283,6.4,11,0.03,REORDER NOW,2023-12-31
SKU0096,BrandF Soap,Personal Care,BrandF,Spain,2023,27167,62484.1,74.46,25.25,0.339,C,X,CX,6.488620071684587,82,565,252,3.4,12,0.033,REORDER NOW,2023-12-31
SKU0077,BrandE Softener,Home Care,BrandE,Spain,2023,21163,60240.46,57.96,28.19,0.486,C,X,CX,6.498783922171019,92,469,366,6.3,16,0.044,REORDER NOW,2023-12-31
SKU0083,BrandE Cleaner,Home Care,BrandE,Spain,2023,25252,57069.52,69.22,24.52,0.354,C,X,CX,6.371646185355863,79,520,227,3.3,12,0.033,REORDER NOW,2023-12-31
SKU0004,BrandD Soda,Beverages,BrandD,Spain,2023,28534,51646.54,78.11,27.94,0.358,C,X,CX,6.389624935995904,90,589,420,5.4,10,0.027,REORDER NOW,2023-12-31
SKU0039,BrandC Biscuits,Snacks,BrandC,Spain,2023,4161,49099.8,11.4,4.07,0.357,C,X,CX,6.407923707117256,13,86,226,19.8,12,0.033,HEALTHY,2023-12-31
SKU0101,BrandE Toothpaste,Personal Care,BrandE,Spain,2023,5041,47428.45,13.81,6.38,0.462,C,X,CX,6.589016897081414,21,112,421,30.5,12,0.033,HEALTHY,2023-12-31
SKU0022,BrandD Energy drink,Beverages,BrandD,Spain,2023,31116,46051.68,85.21,28.33,0.333,C,X,CX,6.578699436763952,93,654,263,3.1,8,0.022,REORDER NOW,2023-12-31
SKU0006,BrandF Soda,Beverages,BrandF,Spain,2023,37101,45613.18,101.59,44.63,0.439,C,X,CX,6.460464669738863,145,801,215,2.1,11,0.03,REORDER NOW,2023-12-31
SKU0084,BrandF Cleaner,Home Care,BrandF,Spain,2023,7098,38968.02,19.44,6.79,0.349,C,X,CX,6.419572452636969,22,147,279,14.4,8,0.022,HEALTHY,2023-12-31
SKU0091,BrandA Soap,Personal Care,BrandA,Spain,2023,7018,37839.37,19.22,9.35,0.487,C,X,CX,6.352144137224783,30,152,327,17.0,16,0.044,HEALTHY,2023-12-31
SKU0019,BrandA Energy drink,Beverages,BrandA,Spain,2023,7473,36841.59,20.48,9.6,0.469,C,X,CX,6.377118535586277,31,162,324,15.8,7,0.019,HEALTHY,2023-12-31
SKU0056,BrandB Milk,Dairy,BrandB,Spain,2023,7684,36729.01,21.02,9.25,0.44,C,X,CX,6.368119559651817,30,164,376,17.9,7,0.019,HEALTHY,2023-12-31
SKU0040,BrandD Biscuits,Snacks,BrandD,Spain,2023,6326,36183.84,17.33,7.48,0.432,C,X,CX,6.355715565796211,24,134,321,18.5,6,0.016,HEALTHY,2023-12-31
SKU0051,BrandC Yogurt,Dairy,BrandC,Spain,2023,23620,34012.8,64.77,23.89,0.369,C,X,CX,6.48318612391193,78,498,222,3.4,14,0.038,REORDER NOW,2023-12-31
SKU0015,BrandC Water,Beverages,BrandC,Spain,2023,3631,33731.99,9.94,3.36,0.339,C,X,CX,6.398099078341013,11,75,258,26.0,9,0.025,HEALTHY,2023-12-31
SKU0085,BrandA Shampoo,Personal Care,BrandA,Spain,2023,22203,32979.82,60.85,24.9,0.409,C,X,CX,6.4324692780337935,81,472,268,4.4,7,0.019,REORDER NOW,2023-12-31
SKU0067,BrandA Detergent,Home Care,BrandA,Spain,2023,11035,29573.8,30.24,10.72,0.355,C,X,CX,6.3665770609319,35,227,304,10.1,15,0.041,LOW,2023-12-31
SKU0062,BrandB Cheese,Dairy,BrandB,Spain,2023,5126,27936.7,14.05,4.53,0.322,C,X,CX,6.5194380440348185,15,107,317,22.6,9,0.025,HEALTHY,2023-12-31
SKU0037,BrandA Biscuits,Snacks,BrandA,Spain,2023,25511,27551.88,69.92,24.0,0.343,C,X,CX,6.311296722990271,77,518,201,2.9,11,0.03,REORDER NOW,2023-12-31
SKU0008,BrandB Juice,Beverages,BrandB,Spain,2023,7709,27366.95,21.09,6.69,0.317,C,X,CX,6.53802483358935,22,160,196,9.3,9,0.025,LOW,2023-12-31
SKU0086,BrandB Shampoo,Personal Care,BrandB,Spain,2023,2702,26820.28,7.39,3.44,0.466,C,X,CX,6.731125192012289,11,61,188,25.4,12,0.033,HEALTHY,2023-12-31
SKU0003,BrandC Soda,Beverages,BrandC,Spain,2023,7228,22985.04,19.8,6.39,0.323,C,X,CX,6.631259600614439,21,152,170,8.6,9,0.025,LOW,2023-12-31
SKU0065,BrandE Cheese,Dairy,BrandE,Spain,2023,18984,19819.14,51.99,22.59,0.435,C,X,CX,6.554205069124424,74,415,255,4.9,10,0.027,REORDER NOW,2023-12-31
SKU0030,BrandF Chips,Snacks,BrandF,Spain,2023,11662,19009.06,31.94,12.08,0.378,C,X,CX,6.603718637992832,40,251,284,8.9,12,0.033,LOW,2023-12-31
SKU0029,BrandE Chips,Snacks,BrandE,Spain,2023,8832,18598.94,24.18,11.5,0.476,C,X,CX,6.3894393241167435,37,192,252,10.4,13,0.036,LOW,2023-12-31
SKU0055,BrandA Milk,Dairy,BrandA,Spain,2023,4051,17014.2,11.1,3.5,0.315,C,X,CX,6.60502432155658,12,85,249,22.4,9,0.025,HEALTHY,2023-12-31
SKU0075,BrandC Softener,Home Care,BrandC,Spain,2023,9798,16852.56,26.84,9.17,0.342,C,X,CX,6.638383256528417,30,208,276,10.3,8,0.022,LOW,2023-12-31
SKU0073,BrandA Softener,Home Care,BrandA,Spain,2023,2927,14605.73,8.02,2.63,0.329,C,X,CX,6.442985151049668,9,61,285,35.6,11,0.03,OVERSTOCK,2023-12-31
SKU0050,BrandB Yogurt,Dairy,BrandB,Spain,2023,4895,6657.2,13.42,4.79,0.357,C,X,CX,6.43301971326165,16,102,187,13.9,14,0.038,HEALTHY,2023-12-31
SKU0027,BrandC Chips,Snacks,BrandC,Austria,2022,47884,634485.26,131.18,60.01,0.457,A,X,AX,6.4597414234511,355,1202,353,2.7,12,0.033,REORDER NOW,2022-12-31
SKU0018,BrandF Water,Beverages,BrandF,Austria,2022,38866,564334.32,106.39,36.82,0.346,A,X,AX,6.483499743983615,218,908,162,1.5,9,0.025,REORDER NOW,2022-12-31
SKU0092,BrandB Soap,Personal Care,BrandB,Austria,2022,38306,534368.7,104.91,36.67,0.35,A,X,AX,6.469796466973886,217,896,236,2.2,11,0.03,REORDER NOW,2022-12-31
SKU0057,BrandC Milk,Dairy,BrandC,Austria,2022,34864,488793.28,95.57,33.36,0.349,A,X,AX,6.542140296979007,199,824,382,4.0,17,0.047,REORDER NOW,2022-12-31
SKU0061,BrandA Cheese,Dairy,BrandA,Austria,2022,38524,473845.2,105.6,34.92,0.331,A,X,AX,6.539221710189452,208,899,187,1.8,7,0.019,REORDER NOW,2022-12-31
SKU0099,BrandC Toothpaste,Personal Care,BrandC,Austria,2022,44569,465962.89,121.95,56.57,0.464,A,X,AX,6.66884280593958,340,1153,310,2.5,12,0.033,REORDER NOW,2022-12-31
SKU0100,BrandD Toothpaste,Personal Care,BrandD,Austria,2022,34684,465459.28,94.96,30.64,0.323,A,X,AX,6.3958013312852025,181,788,360,3.8,8,0.022,REORDER NOW,2022-12-31
SKU0064,BrandD Cheese,Dairy,BrandD,Austria,2022,36182,450465.9,99.1,36.23,0.366,A,X,AX,6.439164106502816,214,852,244,2.5,13,0.036,REORDER NOW,2022-12-31
SKU0041,BrandE Biscuits,Snacks,BrandE,Austria,2022,35243,423322.44,96.57,46.32,0.48,A,X,AX,6.389247311827957,273,890,400,4.1,10,0.027,REORDER NOW,2022-12-31
SKU0028,BrandD Chips,Snacks,BrandD,Austria,2022,41214,386175.18,112.93,39.69,0.351,A,X,AX,6.475678443420379,235,966,136,1.2,8,0.022,REORDER NOW,2022-12-31
